time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,ESD,GPU_power,operations,job_completion,total_job_completion,minimum_cost
11,0.0,548.739,-0.0,0.0,798.739,548.739,250.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
12,0.0,244.47000000000003,0.0,0.0,744.47,244.47000000000003,250.0,250.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
13,0.0,274.736,0.0,0.0,550.861,274.736,250.0,26.125,0.0,0.0,223.875,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
14,0.0,23.002562499999982,0.0,0.0,276.852,23.002562499999982,250.0,3.8494374999999934,0.0,0.0,246.1505625,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
15,0.0,0.0,0.0,0.0,47.432,0.0,47.432,0.0,225.07555555555552,0.0,248.36698096875,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
16,229.14252854248437,0.0,229.14252854248437,0.0,0.0,0.0,0.0,0.0,23.174968286128465,0.0,23.174968286128465,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
17,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
18,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
19,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
20,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
21,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
22,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
23,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
24,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
25,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
26,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
27,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
28,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
29,500.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
30,276.125,0.0,250.0,26.125,0.0,0.0,0.0,0.0,0.0,0.0,223.875,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
31,28.46449374999999,0.0,28.46449374999999,0.0,0.0,0.0,0.0,0.0,246.1505625,0.0,246.1505625,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
32,170.851,0.0,170.851,0.0,79.149,0.0,79.149,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1068.65
